dataid,sec,motif,tag_motif,kclust18,kclust06,v_Face,v_Head,v_Hip,v_Trunk,x_Head,y_Head,x_Face,z_Face,y_Face,x_Hip,z_Hip,y_Hip,y_Trunk,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13
15,10.2,21,124,14,1,0.011769530496304392,0.001484678,0.001217526,0.001982432,0.069367991,-0.007117572,0.090058835,-0.006116698,5.963921039272985e-4,-0.05520952,-0.005942952,-0.012276565,0.038770157,-0.385546833,-0.207709132,0.2661005580081328,0.020609369,-0.007897053,-0.006437136,0.03577873,0.1137808868164487,6.0711119128101e-5,0.530892174,0.010131261717533207,0.01025742,-0.24547035
15,10.3,21,124,14,1,0.010273124,0.001359285,5.886913760259719e-4,0.002132322,0.069359398,-0.006957598,0.089486559,-0.005848274,0.006640926,-0.055298711,-0.006481134,-0.012111163,0.038611416,-0.370048795,-0.210581333,0.2752776597082246,0.028899792,-0.029532117,-0.019237814,-0.006129801,0.093138605,0.020263945353391852,0.5284257297012586,0.013836538134811258,0.047443189533211125,-0.355046108
15,10.4,21,124,14,1,0.014614228218763216,0.002688945,7.134263336438512e-4,0.00344786,0.069349372,-0.006863768,0.088758181,-0.005286562,0.009329442,-0.055388404,-0.006758954,-0.01201753,0.038517708,-0.37477056,-0.191180874,0.2728492654985401,-8.64E-04,-0.025965915,-0.026207746,-0.044914282,0.091554685,0.008278702,0.5567409336150491,-0.028532396,0.073848337,-0.402013157
15,10.5,21,124,14,1,0.019154816204441386,0.005455509,0.00145306,0.005239655,0.069337081,-0.006988685,0.088787575,-0.005167539,0.009288619,-0.055339921,-0.007032069,-0.012153821,0.038653877,-0.389820596,-0.164886539,0.27485454234764806,-0.030082633,-0.012329241,-0.022374656,-0.05753381,0.094045487,0.004696862,0.5748030538802726,-0.05495394,0.076036166,-0.408572713
15,10.6,21,124,14,1,0.021773036,0.009538433,0.002120808,0.006979701,0.069323179,-0.00738663,0.088603787,-0.003221405,0.009727891,-0.055159669,-0.00741587,-0.012471388,0.038971389,-0.402196423,-0.139529154,0.24922940547073089,-0.059616501,-0.03603155,-0.005705837,-0.078013858,0.092485914,0.028415314,0.5519306837551762,-0.048771987,0.072752405,-0.430878234
15,10.7,21,124,14,1,0.019880145226760727,0.014338908,0.002659987,0.008334706,0.069306539,-0.00801586,0.086473978,-0.004461212,0.011159990003406603,-0.054883339,-0.007827548,-0.01284578,0.03934578,-0.398850569,-0.12318963,0.27355596993923625,-0.054416511,-0.031311496,-0.025034659,-0.072826315,0.10043385731994857,0.096222038,0.43732735323613453,-2.37E-05,0.071333308,-0.457261161
15,10.8,21,124,14,1,0.019608129,0.018363243659618063,0.00316036,0.008935943,0.06928608,-0.008443016,0.083090015,-0.007301826,0.013161332619929203,-0.054495049,-0.008171161,-0.013327111,0.039827111,-0.387646241,-0.106948784,0.32214336664824983,-0.057195928,0.006674341,-0.062243141,-0.067159137,0.12031581145007203,0.13700397588951907,0.30645940799448335,0.032955656,0.085294383,-0.483699216
15,10.9,21,124,14,1,0.023546878,0.020591860270918853,0.003486485,0.008556132,0.069273202,-0.008149639,0.079170394,-0.011063448,0.015184707030415696,-0.05394909,-0.008442208,-0.014138168,0.040638168,-0.370512335,-0.088477515,0.38435592878929903,-0.085050208,0.082180353,-0.101172085,-0.069101065,0.14957449641487408,0.11737585578825216,0.20127002899381283,0.020936173702130908,0.1162643530815172,-0.496282945
15,11,21,124,14,1,0.029109549,0.020829541,0.003306922,0.007304089,0.069298584,-0.00676248,0.077453049,-0.013095267,0.016760161983244898,-0.053250945,-0.008630543,-0.015435103,0.041935103,-0.351606673,-0.075392222,0.4182707117555647,-0.12554708,0.14905211643952562,-0.101189683,-0.08078415,0.16039975328945655,0.058160745174987774,0.1625237028676145,-0.008637887,0.1432905694655302,-0.496771925
15,11.1,21,124,14,1,0.031089124413196546,0.019679592,0.002720352,0.005848071,0.069373625,-0.004245759,0.077587845,-0.013803474,0.018169914,-0.052483879,-0.008748923,-0.017003641,0.043503641,-0.326269723,-0.075600819,0.4301911149804366,-0.138819929,0.1841980796083918,-0.075308226,-0.087100044,0.1466252564249848,0.016202606799598673,0.1523350218480068,-0.01837873,0.15744085048777545,-0.47369275
15,11.2,21,124,13,1,0.024868876755890716,0.018011627690417146,0.001971567,0.004920703,0.069405199,-0.001087583,0.079957757,-0.011904145,0.020857871,-0.051753925,-0.008667456,-0.018500095,0.045000095,-0.294040224,-0.094726848,0.3979412693480607,-0.093079587,0.14222941011761317,-0.027241137,-0.088495049,0.094130562,0.044227808080133595,0.15289105770053898,0.033613943,0.15182382142053616,-0.46382572
15,11.3,21,124,13,3,0.019505241,0.016513945,0.001126418,0.004960584,0.069246387,0.001840137,0.08165748,-0.010592537,0.024952264515639394,-0.051186198,-0.008088651,-0.019661761,0.046161761,-0.263030731,-0.108427282,0.3666657007219765,-0.045487185,0.11809175380317974,-0.00229575,-0.099431067,0.044238898,0.079608708,0.17660574843431084,0.060585539,0.15622167053085914,-0.479737551
15,11.4,21,124,13,3,0.015902723531693152,0.015168776,0.001245872,0.005791643,0.06889864,0.004374973,0.08054496,-0.006906819,0.029540951,-0.050863017,-0.006915436,-0.020401127,0.046901127,-0.234531001,-0.112615444,0.2871067683948706,-0.010086116,0.054288029,-0.003013855,-0.136745316,0.017466682802164825,0.1046900606329556,0.17741646458990154,0.054834758,0.17187457282729707,-0.488690825
15,11.5,21,124,13,3,0.015090426,0.014179650851264668,0.002258417,0.006756872,0.068512587,0.006800037,0.07716286,-0.002099479,0.033570317940799704,-0.050658101,-0.005615201,-0.02087676,0.04737676,-0.209905654,-0.106804819,0.18734883,0.003335053,-0.026095022,-0.021197102,-0.18999177,0.014758912362154219,0.10467221430316298,0.15161607159502055,0.025829415158470162,0.19682237535124464,-0.470468143
15,11.6,21,124,17,3,0.01807372,0.014034307397721157,0.00311198,0.007344856,0.068230804,0.009217878,0.074055953,-3.59E-04,0.035875038,-0.05038173,-0.0048559,-0.021372978,0.047872978,-0.193096093,-0.09216318,0.14556868463228287,-0.009875868,-0.040321322,-0.042710714,-0.22801062,0.023936251390145807,0.076461047,0.1358773658431346,-0.014239113,0.22179190223884543,-0.427241122
15,11.7,21,124,17,3,0.017056771,0.014828322674903275,0.003084396,0.007567622,0.068108782,0.011512468729113795,0.072574891,-0.005865618,0.035984272147012296,-0.049852574,-0.005117778,-0.022149975,0.048649975,-0.17270853,-0.087853113,0.23512079443650322,0.014922137,0.043519926,-0.073402714,-0.193197871,0.028195427934197593,0.093641607,0.090148557,-0.004100478,0.22427193777848692,-0.354101161
15,11.8,21,124,17,3,0.015985759059845558,0.015781358971287383,0.002042986,0.007647235,0.068079217,0.013371651273877495,0.071874057,-0.010253851,0.035209674,-0.049083293,-0.005882647,-0.023246858,0.049746858,-0.153023813,-0.086567387,0.31520011236614653,0.024175681628254404,0.11185349480199958,-0.074119028,-0.159512002,0.028236065353057803,0.12030527190418666,0.050930886,0.001240834,0.22377119108401633,-0.283708268
15,11.9,21,124,17,3,0.016564651,0.016413765,0.002266325,0.007628754,0.06806634,0.014425513107512104,0.071560782,-0.010386124,0.034840086,-0.048207379,-0.006311647,-0.024595065,0.051095065,-0.139784592,-0.079415845,0.32137393,0.019417917,0.11505817898331056,-0.050323158,-0.145884036,0.025369879972316503,0.11594010618621799,0.012592582226174868,-2.96E-04,0.2247118023581162,-0.255122336
15,12,21,124,17,3,0.016480043536554682,0.016375030713431757,0.004534557,0.007586688,0.067980684,0.014986377343765997,0.07174623,-0.010230526,0.034920049010403104,-0.047475509,-0.006076762,-0.025957274,0.052457274,-0.130592433,-0.070387763,0.3107482272504327,0.042296604,0.105252231,-0.037795791,-0.1183857,0.019666642994615107,0.09060667,-0.035364202,0.014625318211640925,0.2157016506203115,-0.257326524
15,12.1,21,124,17,3,0.016584822290791897,0.015961821707496333,0.006584438,0.007802156,0.067699868,0.015840025996095103,0.071643602,-0.011734456,0.03409341,-0.047046364,-0.005473915,-0.027063714,0.053563714,-0.122818135,-0.062215685,0.3198830991514856,0.071950048,0.12917929200279438,-0.043312431,-0.081363562,0.021907736252742446,0.066231793,-0.064538591,0.016485032276999552,0.19497981034178238,-0.228052391
15,12.2,21,124,17,3,0.015872464,0.015677529013209065,0.007135852,0.008404113,0.067221557,0.017461333689365997,0.071120738,-0.013596497,0.033525740054072904,-0.046605727,-0.005693774,-0.027959796,0.054459796,-0.108904032,-0.057789094,0.35062998498535514,0.093502923,0.1478471254492466,-0.045801875,-0.05633945,0.022848490096153952,0.070010171,-0.07151166,0.007018763,0.17749035659599047,-0.1733312
15,12.3,21,124,12,3,0.015430696346006773,0.016277501615955408,0.006437844,0.009269279,0.066692312,0.019214169765687197,0.070825261,-0.014126074,0.035229355104057405,-0.045795728,-0.007159969,-0.02887509,0.05537509,-0.089603718,-0.051624772,0.38428971749623847,0.091124695,0.1331940818473623,-0.026287632,-0.061066827,0.010584550178761771,0.094229274,-0.060555125,-0.005148052,0.18262100004515142,-0.163621569
15,12.4,21,124,12,3,0.020871234,0.018396122940052363,0.0053255,0.010337745874383871,0.06629952,0.020458724901312196,0.070799821,-0.013255312,0.036926123787505004,-0.04445223,-0.009546718,-0.029965768,0.056465768,-0.080290216,-0.028041276,0.41222679095982057,0.027352652271245965,0.11549147982802124,0.021127998703769243,-0.090716308,0.001742834,0.087227351,-0.020428614,-0.051100593,0.2137820111315822,-0.180946356
15,12.5,21,124,12,3,0.02676196,0.020654570360096016,0.004999461,0.011056117893346793,0.066081352,0.020983511634572197,0.070763952,-0.012836609,0.037199080256430594,-0.042692,-0.011805937,-0.03125881,0.05775881,-0.07453144,-0.002427556,0.4430218081047358,-0.036201326,0.105625656,0.069161664,-0.096565792,7.127153990225095e-4,0.066346509,-0.006944943,-0.088852043,0.24869993552000338,-0.193246467
15,12.6,21,124,12,3,0.029224928802147495,0.021488678027759035,0.006031616,0.011088817892557919,0.065849034,0.021392497066723103,0.069922346,-0.013463164,0.037700883,-0.040734271,-0.013383532,-0.03265735,0.05915735,-0.058564224,0.013418496168544812,0.47692511184840564,-0.056525107,0.09310802,0.091984178,-0.072374382,0.003776026,0.042880987,-0.043770832,-0.098572196,0.2841583267042843,-0.20534479
15,12.7,11,125,12,6,0.026657003206397384,0.020144983,0.008325022,0.010310778,0.065398295,0.022484332862244806,0.06925121,-0.011466369,0.039209597241186105,-0.038828326,-0.014041316,-0.034028804,0.060528804,-0.031008495,0.012941038792055081,0.4531985727053854,-0.029780376,0.014528977954004237,0.11189183248765036,-0.045167457,-0.005627349,0.021716467419906703,-0.097785144,-0.066684808,0.3074718254965128,-0.218079108
15,12.8,11,125,12,6,0.017488322,0.017160987741884463,0.010540198067579717,0.009036625,0.064592569,0.024468727,0.069575547,-0.001942332,0.041287041,-0.037029033,-0.014078483,-0.035362576,0.061862576,0.00634102,-0.009161504,0.30000751033627154,0.025090738019026858,-0.211326389,0.17336087164384675,-0.04778125,-0.040165689,0.036190438042053526,-0.144125591,0.013327188,0.30381852036496976,-0.220300969
15,12.9,11,125,12,6,0.009543846,0.012733873968539188,0.011634218,0.00757246,0.063333806,0.027310702147959998,0.069201007,0.008009243,0.043238656,-0.035254228,-0.013637935,-0.036748765,0.063248765,0.052186729,-0.035260454,0.13163586211189748,0.067143189,-0.425490844,0.23255193508610486,-0.063448091,-0.067735163,0.037590275,-0.149174769,0.055900552,0.2968506474037804,-0.194066198
15,13,11,125,7,6,0.006558555,0.008166909,0.011072363043084236,0.006667436,0.062053249161653785,0.030004975009110507,0.067521941,0.014047838,0.045359578,-0.033882613,-0.013352043,-0.037842625,0.064342625,0.095723284,-0.053121754,0.029220308,0.076437575,-0.545479149,0.26293440978417193,-0.089341483,-0.075549668,0.020654693374748005,-0.112048455,0.023406717949549613,0.30694315690282686,-0.163074423
15,13.1,11,125,18,6,0.009312586,0.004703493,0.009145138,0.006379073,0.060983215656225755,0.032058669,0.065430902,0.015499881100085194,0.047091545,-0.033166338,-0.01363041,-0.038410557,0.064910557,0.12553936083911738,-0.057943815,0.011491235830880464,0.046086074,-0.560819932,0.26883564792774817,-0.122852828,-0.065838642,-0.013864478,-0.0350684,-0.066570672,0.3277874595685616,-0.136678591
15,13.2,11,125,18,6,0.016875765906212262,0.004583876,0.006448902,0.00671945,0.06010127,0.033663134,0.065378541,0.015831359263499403,0.047332500963197896,-0.033175637,-0.014596962,-0.038364978,0.064864978,0.12711241007843838,-0.045644416,0.025966319842984614,-0.03267821,-0.527422734,0.2905533386818423,-0.173844628,-0.05844657,-0.049192197,0.092886165,-0.151928328,0.32902599320893156,-0.112143362
15,13.3,11,125,18,2,0.0248368,0.008079953,0.003836249,0.007150569,0.059319768183188286,0.03520408,0.065811627,0.015959414,0.046030857,-0.033652748,-0.015622952,-0.037991667,0.064491667,0.11366069243323865,-0.024052797,0.044763219,-0.128658735,-0.478350896,0.31569097012268793,-0.227755053,-0.048174078,-0.059080823,0.1872342797286986,-0.182610689,0.301426212,-0.062449268
15,13.4,11,125,18,2,0.030560978,0.013493435,0.001872681,0.006934374,0.058808661,0.036449775,0.065277416,0.016465177102877863,0.044220048,-0.034141418,-0.015907004,-0.037764729,0.064264729,0.10137018442181184,-0.003260205,0.042484503,-0.215082053,-0.430818511,0.3316775814601774,-0.272576615,-0.031434399,-0.047743747,0.18952937252230465,-0.154622226,0.2641543354207644,-0.00154792
15,13.5,11,125,18,2,0.035540579961697676,0.020114312,0.001760111,0.005585819,0.058989432291396963,0.036536472,0.064707985,0.017412795675860415,0.042159937,-0.034006762,-0.014793908,-0.03828296,0.06478296,0.088432612,0.020380308402808817,0.004264618,-0.288090964,-0.370769006,0.34650501511836773,-0.28914558,-0.014563042,-0.052770661,0.088898316,-0.071592937,0.2387793110188112,0.025155531
15,13.6,11,125,15,2,0.03770943,0.026770967752930135,0.003444874,0.003920834,0.059805049,0.035379903928145606,0.063045927,0.019367701191443078,0.040050805,-0.033329956,-0.012379071,-0.039462405,0.065962405,0.080029166,0.041945740416412976,-0.077307843,-0.327724248,-0.329374909,0.3515444733969875,-0.277193892,0.006103942,-0.054349224,-0.117257876,0.040718239314106265,0.22934484318980256,0.030677804577126093
15,13.7,11,125,15,2,0.036091894135446896,0.031711188,0.004350845,0.003796527,0.060747754,0.033687646084845896,0.058865296544629464,0.021973204985625834,0.036169836449831905,-0.032970977,-0.008778012,-0.040634886,0.067134886,0.077714704,0.052774358,-0.19325954,-0.332051053,-0.304577999,0.3330187551283611,-0.251810826,0.045524413,-0.008885475,-0.351664635,0.097738258,0.21581982228005847,0.1018665250902348
15,13.8,11,125,15,2,0.03397536,0.033719970609350565,0.003994378,0.005209129,0.061369492,0.032278181,0.055206831,0.024368784768934042,0.033179285,-0.033479479,-0.004519883,-0.041149446,0.067649446,0.07382794,0.055305289,-0.315014635,-0.314914995,-0.270977886,0.2982776476955617,-0.242447338,0.07748777,0.046942829,-0.475961746,0.079488382,0.19695922849795439,0.17316120962164042
15,13.9,11,125,15,2,0.032325159,0.032447558,0.003089268,0.006115196,0.061629543,0.031258539,0.053356216,0.025497875,0.032579629,-0.034790193,-1.37E-04,-0.040795724,0.067295724,0.069827531,0.045719194767188186,-0.413553723,-0.283917445,-0.215507638,0.24861349349557182,-0.25061707,0.093557521,0.070457418,-0.488949463,0.034433804,0.17843499733188878,0.1917515639373691
15,14,11,125,18,2,0.028523825439152373,0.028407370709154153,0.003236724,0.005530593,0.061835423933492756,0.030230297043599696,0.052773824,0.025472937743034108,0.03089968,-0.036378036,0.00387919,-0.039780029,0.066280029,0.063731306,0.019747283988347474,-0.484783524,-0.223675237,-0.172053527,0.19076301192790832,-0.233985624,0.10799517514085806,0.062563068,-0.478157899,0.017058009,0.14913352076368608,0.2216772083656769
15,14.1,11,125,12,6,0.02259396,0.023805738,0.005265685,0.003997046,0.062572924,0.028405421,0.054941248920060526,0.024554912803596573,0.026360110341170195,-0.0374822,0.00714167,-0.038646119,0.065146119,0.044011794,-0.012760109,-0.529141889,-0.136782136,-0.146820768,0.15302752794568897,-0.164507843,0.11116961942740317,0.037154663344937756,-0.475819028,0.055769013442077416,0.11509646234979375,0.2639907118487402
15,14.2,11,125,12,6,0.020265455188770612,0.022552672,0.00852772,0.004655112,0.063717858,0.025862954494429505,0.058206998645814356,0.024847166837738046,0.0232159,-0.037986637,0.009293755,-0.037680674,0.064180674,0.006328183,-0.016581218,-0.573401404,-0.075260384,-0.148441275,0.13705379378307847,-0.108812409,0.098583426,0.020084551,-0.458857157,0.083974705,0.11163244729982902,0.24889776277283493
15,14.3,11,125,12,6,0.023199668416040004,0.025655441,0.012380892998670139,0.007802753,0.064599275,0.024093394,0.061322402,0.025888927577309876,0.021661947166803308,-0.03801478,0.010795487690666664,-0.036887037,0.063387037,-0.042702385,0.015373082195117757,-0.618605993,-0.05587392,-0.148095472,0.12776039895803473,-0.083080092,0.079976858,0.015195459627728855,-0.41116057,0.09353734,0.12327156978740728,0.21793728633050352
15,14.4,19,126,15,5,0.026525611760296434,0.029375654,0.013670435012225165,0.010223489132298008,0.064925803,0.023816247,0.063668029,0.025711451,0.020063482,-0.037632465,0.011905365,-0.036484168,0.062984168,-0.074004804,0.042578283220032986,-0.637912159,-0.065303272,-0.108606601,0.12685054594115047,-0.066618975,0.065880044,0.028903109,-0.35347261,0.10201581965087082,0.1292528822829292,0.2267660803095663
15,14.5,19,126,15,5,0.028001530592540232,0.031469539,0.009892085,0.010707725144262707,0.064787461,0.024461339371029497,0.064920921,0.023697642,0.017910018512760598,-0.03661685,0.012245724777737173,-0.036931213,0.063431213,-0.07112087,0.043489175650323404,-0.615403278,-0.105466017,-0.019550987,0.15131531067422024,-0.051204539,0.059995666209647254,0.074157248,-0.2956295,0.085889381,0.13474514219892797,0.2738119891497178
15,14.6,19,126,12,6,0.027129723349932914,0.030654625,0.002282993,0.009524792,0.064246905,0.025538347620771493,0.065058561,0.02254246,0.017588971094433303,-0.034473726,0.011424680656529938,-0.038563347,0.065063347,-0.028327532,0.019404378,-0.58664035,-0.165961353,0.049117183073996554,0.2143099989033715,-0.048657115,0.050889260288324044,0.13581657346921577,-0.240634572,0.031807159234124104,0.166183651,0.2953886647391948
15,14.7,19,126,15,5,0.026846818497836607,0.027149369321717867,0.009677315,0.008157847,0.063446487,0.027015138910442202,0.064428756,0.023649200939003752,0.020174294,-0.031369597,0.008920796,-0.040967988,0.067467988,0.007472598,0.034598866,-0.564679746,-0.112574074,-0.084092309,0.2374981559861286,0.017731879341619648,0.04272689,0.020364981,-0.322713374,0.066649923,0.2058656158640021,0.24626432016276056
15,14.8,19,126,15,5,0.027550318053101503,0.022671815051491153,0.019163691903035802,0.007705953,0.062455525932758285,0.028976425,0.064038439,0.024393074295317476,0.022493912837479507,-0.028430444,0.005310794,-0.04327968,0.06977968,0.037196498989329425,0.058822262,-0.516157972,-0.042648187,-0.251197303,0.257829364,0.09174963,0.03488251,-0.121490637,-0.377818264,0.080775038,0.2384541214721844,0.2143573500272231
15,14.9,19,126,15,5,0.029338635936405517,0.019232980169162486,0.022667667,0.007168265,0.060814885,0.032021821,0.064643462,0.023853391,0.023120348,-0.026721239,0.0036539,-0.044362289,0.070862289,0.0616532,0.067914526,-0.479390987,-0.020431612,-0.302139595,0.2696670847759207,0.12769934098245939,0.029191641,-0.207418872,-0.305127566,0.07196674,0.23179529858282508,0.24555112592642458
15,15,19,126,15,2,0.030187293,0.018782093673149623,0.019448764,0.005505657,0.058482988,0.036029526,0.06613067,0.021378491327659736,0.025706910594988697,-0.026030627,0.006281265,-0.043937352,0.070437352,0.090528247,0.05689166,-0.485675851,-0.037414236,-0.178134601,0.238958962,0.11607275575019267,0.012888393449547652,-0.209889158,-0.14094936,0.11136055376596732,0.20367970202285474,0.2585952297848224
15,15.1,19,126,18,2,0.023176922976797472,0.020031252,0.012492990091669353,0.003095136,0.055958881268047586,0.040130724971938994,0.069089383,0.014787600971695944,0.036300863,-0.025825834,0.012306675872432145,-0.042514176,0.069014176,0.14167059588565997,0.019038249943335726,-0.483810745,-0.001246527,0.077524864,0.14273275063971172,0.087961411,-0.049020917,-0.105965571,0.036545739,0.25200353227180855,0.1937098651155726,0.10950434124525722
15,15.2,19,126,18,2,0.014402362842432879,0.019932887,0.005294059,0.001068849,0.053691558,0.043537083,0.071068582,0.007440341,0.046740577,-0.025949581,0.018722776697567358,-0.041011867,0.067511867,0.19532514257277997,-0.026397943,-0.477328732,0.057173638,0.33874098645506917,0.029434159766819252,0.068623498,-0.103527099,0.010628070345619023,0.19574171792599396,0.365862945,0.18827850209948538,-0.035665437
15,15.3,19,126,18,2,0.010221223643282634,0.017399112,6.92269410715055e-4,0.001603368,0.051780348805567554,0.046016555,0.069934873,0.006007618,0.050360714724572306,-0.026892432,0.023011512950436155,-0.039918628,0.066418628,0.22492612404193985,-0.053217631,-0.529027914,0.090063802,0.44269823126177565,-0.043288272,0.035780855,-0.108901791,0.076856718,0.33848573478084265,0.3342910413192255,0.1552499915355247,-0.025758991
15,15.4,19,126,18,2,0.009918104,0.013064859251767723,0.003829632,0.002601021,0.050558288,0.047307266,0.067458101,0.009846699,0.050563769005507186,-0.028802053,0.022867499,-0.039645663,0.066145662790037807,0.22823094330544383,-0.052843677,-0.584037556,0.12933430370342916,0.32449880335520537,-0.064565064,-0.001136555,-0.085973662,0.026661742019105567,0.36689858785340473,0.26849919493626617,0.088058222,0.027922247242004993
15,15.5,19,126,18,2,0.009982746,0.009029397,0.005692174,0.003209507,0.050074445152778806,0.047879492,0.065241308,0.014082607815504702,0.05068909,-0.030744256,0.019746996,-0.039944437,0.066444437,0.23262249786750544,-0.054873277,-0.590567931,0.13924804418449413,0.16162262137650824,-0.035692843,-0.055057938,-0.067462551,-0.015538114,0.35600242767002316,0.18622433763216684,0.034100613,0.065233656
15,15.6,19,126,18,2,0.00931042,0.007447123,0.008463965,0.003785323,0.049940156,0.048320644100049506,0.063488206,0.016794406,0.050696178,-0.031935428,0.016484154038735942,-0.04042251,0.06692251,0.23428508335339054,-0.049243795,-0.572326831,0.1548507629382776,0.019445129278891658,-0.009871579,-0.082743113,-0.055222081,-0.041498048,0.29567456499390554,0.158276019,-0.005107541,0.095467685
15,15.7,19,126,18,2,0.008977779,0.00724469,0.010614338008821124,0.004217412,0.049665084,0.048784173,0.061896955,0.018606065499133292,0.050781615,-0.032420758,0.014373343629159858,-0.040916127,0.067416127,0.23810134998988702,-0.041144153,-0.562465053,0.16256274137419868,-0.074636185,0.004956728,-0.097326428,-0.044265042,-0.055048988,0.23875921657745997,0.15213785952538691,-0.031963994,0.1175105617765147
15,15.8,19,126,18,2,0.007717923,0.006948501,0.010473060474475736,0.004267874,0.049227924014934185,0.049101085884744905,0.061299554,0.018939186723496402,0.051564791,-0.032364031,0.012806702998241803,-0.041508545,0.068008545,0.25058719659722983,-0.042643632,-0.539569006,0.16480635248647582,-0.116420278,0.023365838010618267,-0.103006322,-0.043781846,-0.044028449,0.2181437035380206,0.14736770198954094,-0.047386196,0.10967943484041594
15,15.9,19,126,18,2,0.005238116,0.006142474,0.007826987,0.003846959,0.048747127,0.049334701,0.061631205118836005,0.017534495544248584,0.053048099,-0.031936457,0.011252582936927828,-0.042227489,0.068727489,0.2730647577403662,-0.056332554,-0.489290305,0.16248992303034648,-0.112129395,0.049566191902176926,-0.102588925,-0.053974988,-0.008075804,0.22985272262319614,0.13749893971578253,-0.051604518,0.077016473
15,16,19,126,9,2,0.00451081,0.00477243,0.002953316,0.0030313,0.048185175,0.049713925,0.061211542,0.016219832520986938,0.054159138,-0.031138283,0.009226003,-0.043089589,0.069589589,0.3035113306735047,-0.074250352,-0.432054372,0.12463236092434617,-0.093746344,0.088997277,-0.116113664,-0.055944128,0.027216637451396193,0.2649421871529596,0.087927652,-0.038668896,0.060165276310100456
15,16.1,19,126,9,2,0.006287065,0.003386469,0.003450148,0.002234308,0.047582604145121325,0.050260376,0.060168357688305266,0.016561837961902748,0.054396519,-0.02987264,0.006429327,-0.044084632,0.070584632,0.32285858721406324,-0.070858926,-0.388351854,0.10022865001239598,-0.152285801,0.12196958003453233,-0.110393961,-0.046256075,-0.011024637,0.2538534196202038,0.062486938655932515,-0.02297645,0.059125625
15,16.2,19,126,9,2,0.008537418,0.003019555,0.007407728,0.002130066,0.047124288236262114,0.050774947037681706,0.059598902,0.017444487,0.054525604400799704,-0.028739375,0.004627778,-0.044853261,0.071353261,0.3272199076242617,-0.052723525,-0.371832886,0.1035898394106578,-0.225134383,0.13394182072403982,-0.089529713,-0.039614184,-0.07267589,0.222725231,0.071475479,-0.014232662,0.054950273
15,16.3,19,126,9,2,0.010109165367682743,0.003170527,0.007006872,0.001883471,0.046859698,0.051165476,0.059304542,0.018193694756862056,0.054453189,-0.028189286,0.004710593,-0.045186526,0.071686526,0.33266313982865037,-0.049418725,-0.386381862,0.083299311,-0.223727942,0.14356660986202663,-0.093806454,-0.036658495,-0.083846529,0.23272877796238575,0.062248181739830474,-0.007540434,0.060600199
15,16.4,19,126,9,2,0.011212359,0.003428708,0.002738875,9.694063473203662e-4,0.046696305634158795,0.051439587218722396,0.059132103,0.018686739,0.054002448012155396,-0.028407877,0.006501916,-0.045021088,0.071521088,0.33922077613025625,-0.062168084,-0.42628617,0.040059243,-0.152837891,0.14807370682213086,-0.122735928,-0.03261372,-0.060166613,0.2755748647757621,0.041731216,-0.010740767,0.077777798
15,16.5,19,126,9,2,0.010947801,0.003651103,0.003357703,9.755117194235617e-4,0.046499154,0.051677908,0.057945081203814364,0.019362364,0.053466514,-0.029202672,0.00918382,-0.04446676,0.07096676,0.3342158001921046,-0.06239117,-0.48551979,0.054465919509743395,-0.12243082,0.107344699,-0.128770742,-0.019342847,-0.062034721,0.2636646334756616,0.054129708432504316,-0.03342808,0.10901034578777474
15,16.6,19,126,9,2,0.010142584652112334,0.003210076,0.008767006,0.002384157,0.046220801,0.051956092826206404,0.055361546,0.020416144,0.053567967,-0.030100157,0.011608735,-0.043801879,0.070301879,0.3231630683288383,-0.046857585,-0.546634755,0.11874198913032298,-0.157415832,0.032620203,-0.115998015,0.002219117,-0.094125774,0.20987332852586155,0.067601466,-0.055616927,0.14428605072307094
15,16.7,19,126,9,2,0.010868462,0.002072455,0.011398464845071987,0.003368533,0.045900662,0.052282243,0.052140776,0.021440101,0.054250458,-0.030544042,0.012217261676033486,-0.043432311,0.069932311,0.32451732067022326,-0.037105585,-0.573641958,0.1404041755160732,-0.198644876,-0.013714615,-0.125984773,0.026992431618685624,-0.120479194,0.17897416046800513,0.034284432601223214,-0.052648692,0.17237429996682818
15,16.8,19,126,9,2,0.012086372463339186,0.003186967,0.011264265,0.003721078,0.045738590633031165,0.052484645,0.049202084,0.021980678607260835,0.055113657319647305,-0.030338641,0.010668656,-0.043582452,0.070082452,0.3337461656664118,-0.028440334,-0.55429728,0.1141990847831502,-0.236535585,-0.017338448,-0.149374193,0.046782762670211295,-0.112282885,0.12510005167961005,0.014563557715825976,-0.036359696,0.18533008724236094
15,16.9,19,126,9,2,0.013125214,0.00590288,0.009340471,0.003496813,0.045841383,0.052441628,0.046902786942112897,0.022441877,0.05558686,-0.029604823,0.007766737,-0.044191823,0.070691823,0.3466947111773285,-0.022050315,-0.510012855,0.058643492,-0.274653332,0.015020174,-0.17512849,0.060185199,-0.07890289,0.04808146,0.013562554,-0.01249219,0.19054308175230214
15,17,19,126,9,2,0.013556944253385467,0.007149154,0.007357782,0.002573439,0.046039878,0.052217385,0.045779171,0.022518011,0.056100451,-0.028760393,0.005091207,-0.044934656,0.071434656,0.36167986929686124,-0.02370511,-0.463543825,0.013801617569424902,-0.303029085,0.054479417,-0.189156125,0.065017104,-0.061131228,-0.009952847,0.014317128807065736,0.013151111541436845,0.1771376341286108
